Ind,Img,Xnotch1,Ynotch1,Xnotch2,Ynotch2,Xattach,Yattach
PPG2,42,412.2330669776945,143.80605564317213,236.00878065669664,448.5366040378387,439.1399703303638,360.0919450080308
PPG2,43,412.89292646262334,140.9141603456307,235.5723092221075,450.773221147041,440.74280226206776,360.1550531619109
PPG2,44,414.96763418938446,138.5552794522,234.8666548720564,452.9458444063045,441.6270890558849,360.5483048839371
PPG2,45,416.4940034993933,136.4692115961518,233.28301177157823,455.3494725554719,443.4354952675575,360.572223852058
PPG2,46,414.3668671756352,132.62779284467396,235.4883890197127,459.7713094593792,445.10518616499405,358.8957041866239
PPG2,47,415.2928539618836,130.7805177800002,232.90679497306544,462.672413306344,445.14812111606153,359.039832667059
PPG2,48,418.48012009049154,128.80854448340324,228.30058714998103,464.19439744382737,446.4873374915973,359.88123729240266
PPG2,49,420.3356937415295,125.94259776327333,227.4087356393327,467.4396494363641,445.52017552939685,361.4253746114676
PPG2,50,421.4571995008988,122.63626061112518,226.0520306247442,470.6692156786386,445.7840510758158,361.5229773768508
PPG3,1,283.4220797839769,252.5373827832796,283.89225823755845,463.9654151699213,362.3618318414762,355.73119263410814
PPG3,2,283.4175807152825,253.76390049712904,284.42910941684653,465.2920419057049,362.7001616064686,361.6495579546857
PPG3,3,283.3062313259649,254.9572492190333,283.9480591894164,466.5761191686455,360.8120931357394,366.8894557433262
PPG3,4,283.302163619244,254.9758176638358,283.88340354263,467.2723509253216,361.7052602380308,365.5991980486676
PPG3,5,284.1171842423106,253.91871473927216,284.7111895644153,467.1213047229489,361.2329753574249,367.0009746838473
PPG3,6,283.3169694927,255.00629952242969,284.07942163897246,468.3957352575726,362.5506687138197,363.441520539918
PPG3,7,283.0562608495412,253.649563614202,285.17748846480254,468.1660377703325,361.13117461850015,364.5585404254213
PPG3,8,282.6632312931738,251.20997841247905,284.8405246529282,469.8170657223075,361.4591173012296,364.1168588800254
PPG3,9,281.94539917817656,250.3963120833196,284.5087363791064,470.6250899689868,363.182393179739,362.6798529176787
PPG3,10,281.60540650918523,249.6200969261893,285.424338166144,471.9827043592315,363.9925785334344,364.45552102879344
PPG3,11,282.3119647080073,249.8304024045929,286.645852843449,473.3701806247132,363.806851964814,363.02054167524045
PPG3,12,282.4707408864355,248.18427360775192,287.63331545615955,475.684594234644,365.368782109681,363.9850523141733
PPG3,13,282.7857417651497,248.1015296842668,287.65235269604227,476.65922957506416,365.5645667222115,364.5481292824929
PPG3,14,283.7608660447056,246.7767844191252,287.7245505776162,478.1293617825181,366.1284779738324,362.761174340408
PPG3,15,283.6530095465491,244.4891100294257,288.2526725312367,479.064227748132,367.6199158178244,361.9557447379792
PPG3,16,284.68879511520964,242.57509566960897,288.5749528323645,479.42435140471486,367.1503579718692,361.27286222413977
PPG3,17,285.37377938897686,240.29858966074505,289.1018804968709,479.6068374121298,368.62405557755096,358.9634640240852
PPG3,18,285.0353580167076,237.3676106766473,289.1668861463699,480.8726674566687,369.0299344671656,358.88641658725453
PPG3,19,284.9513154183083,234.6037549894125,289.31910752602545,480.2363647512396,368.7039208472453,355.44533905325216
PPG3,20,285.8333972300915,231.84771385947687,290.2444856215634,480.5923960526868,370.1409489593917,354.9246690161175
PPG3,21,285.5090912397394,227.59612608793705,290.0452417101612,480.0775519687441,369.5823527386289,352.98980829228685
PPG3,22,285.2660734914036,224.46646059071253,290.0731485189768,480.8309269946855,369.74517159863245,352.2018342963896
PPG3,23,283.99848058461856,221.3980516251304,288.6931842258215,481.21213605265694,369.5036599271221,349.81029107077626
PPG3,24,282.7055097757816,217.2786341922698,288.35729992736617,480.9812209657928,368.9639580809214,347.97957135570374
PPG3,25,283.042519322905,213.30587545354527,288.63632957850007,480.1770347435203,369.4294034246503,345.1610675534002
PPG3,26,283.759966741328,210.36653549575487,288.68433462907143,481.0530192558756,370.7831442961743,345.28232804978643
PPG3,27,283.9973753763947,207.41839095879803,289.4570815705556,482.3356509723696,370.699410083543,343.1925603999736
PPG3,28,285.71921014564373,203.5829077297438,290.4810302895802,481.3799796438927,372.4176745683644,341.87058408169736
PPG3,29,284.84708509344046,200.32819331377743,291.5432868781202,483.26857879745376,373.1985946612282,339.6463208862745
PPG3,30,285.9932588597115,197.80556542040577,290.9386176566601,483.63862226590703,373.6926806902305,338.2310460768508
PPG3,31,287.1130193112458,194.4146224731124,291.35327518896764,483.2294431887495,375.0593388059983,338.57147847796864
PPG3,32,287.24761479585953,190.9538683153716,292.4265289157183,483.3891374635408,376.03909138598806,335.65948307102457
PPG3,33,287.7567766044102,187.2780682278597,293.1197551026186,482.16352641064543,376.233907679634,332.42855271521955
PPG3,34,287.2329170134024,184.17945853101,294.1170881030693,483.1605312766052,376.7635018543696,333.16802096414654
PPG3,35,286.47297975831754,180.6697420705925,294.09644346369663,483.4308643790622,377.6602624286445,329.80148453685075
PPG3,36,288.0713326430373,177.65235010590845,295.1905892687563,484.6114430600248,378.158759266516,327.97307857380093
PPG3,37,288.50165287333067,172.69085693119263,295.69393567067686,482.8758539645068,380.43945978592313,326.3203239870733
PPG3,38,289.1925116617194,168.08940854416312,296.3754686618206,483.233199480236,380.7209655805333,324.7342657254482
PPG3,39,289.5980624031793,164.02148324141262,297.71958331741104,483.36684440177066,382.5640143351939,321.1970962940951
PPG3,40,291.57367740260105,160.36408279038525,297.7889607580931,484.300211224614,384.9462155590377,320.1076812594927
PPG3,41,293.4994506876022,155.57518561832308,299.38987668473135,484.2628156512823,386.3720191329738,317.4423122331679
PPG3,42,294.28529355910234,149.69439125957234,301.3084343226806,483.62938968178094,388.3368241690446,313.49141226032486
PPG3,43,295.6749197438849,147.0933474321578,302.5669776412215,485.1070493870245,390.19691372938473,313.5275483607297
PPG3,44,296.0246826581385,142.79143936941668,303.2189260458335,486.9078525108936,390.3044761519685,312.13515284897284
PPG3,45,295.197167907453,140.23673716851042,302.213617228816,489.41549868248046,390.7816865974244,311.8094542863754
PPG3,46,294.0706225672335,137.38410564768296,301.85877104691247,492.11968166402727,389.953850827627,312.1068772108005
PPG3,47,291.3867325368199,133.44825255669164,300.8696012739365,493.6156707787326,388.928769708925,309.53985797881336
PPG3,48,289.79003881282114,130.58345379779325,301.3136673087637,496.7601051713988,389.26052567124543,309.4933342764468
PPG3,49,288.1319231672377,127.71465300769478,301.2703362590117,498.2549445850501,389.38234160490254,307.6821708230164
PPG3,50,286.73735544435374,126.03576262992397,300.7592113366661,501.4447662195451,388.6796661664415,307.78461833111487
PPG4,1,284.85509657725817,212.12001107191367,389.40186105306304,459.9542496232067,461.0347595909205,268.8916576873422
PPG4,2,283.5537174909252,213.3551599141432,387.5868743166183,462.3702808236312,474.8356586378759,290.6933076343641
PPG4,3,285.01847020657635,214.72302539048465,386.1149733561921,463.5785915488733,479.3826744158827,297.2902459555568
PPG4,4,285.0028349682797,214.78019713986623,388.5696356325433,463.722140600909,479.3316139064723,301.2026711375151
PPG4,5,284.4431222871461,214.7914119140044,388.8294431662373,462.9194306163208,482.245818319992,305.33150157681456
PPG4,6,283.5731612644315,214.73656967384872,388.4083351373855,464.9508633362348,481.6825027566762,305.71253900564847
PPG4,7,282.82271794066884,213.480331808176,389.622734633063,465.3914694261359,480.9778346473668,303.92257973394203
PPG4,8,281.5609967550808,212.7017705306521,392.29982195023854,465.18287839288,480.8277658693039,301.90049596094235
PPG4,9,281.2932259238315,210.82384648533017,393.2641881633237,465.3007052707734,482.4763513371947,303.3965407876431
PPG4,10,281.4310259734535,209.01906683949804,394.84113362235695,465.2377371202656,482.481232136178,303.15554061378214
PPG4,11,283.65798152987605,204.92561901456176,394.232101260081,466.593283309375,491.0472065464255,312.7146651287415
PPG4,12,285.8394901146757,207.2029717747404,402.0873176745034,468.967280400755,471.07183889781226,278.1474774970987
PPG4,13,284.77851487456576,202.05052027830365,406.188931131224,466.55342370971647,463.8987667693768,267.4482015705029
PPG4,14,282.90260133785546,195.5237046910921,405.8381221059464,463.1387587006708,464.0153925558655,265.8495027014686
PPG4,15,282.4943960875214,192.05359966998927,406.5718983114436,456.6521584034594,482.6110634522165,286.79235846640006
PPG4,16,279.25745820532234,192.46931629812707,408.9491692700514,453.08057048438894,485.9621395290968,291.99903655324783
PPG4,17,281.2934246387484,190.745801505408,409.19550921211743,450.97239937977713,486.1450035931265,289.1688009212368
PPG4,18,280.8356448368314,189.11537026970464,412.9919987188004,450.5959342746224,485.65927135415694,286.1139793871108
PPG4,19,281.04025219428485,189.4840650306455,415.72107282530897,452.0632669762877,486.75442534589513,288.8345734183182
PPG4,20,280.28865143516714,187.0689233320246,416.4577253796065,455.1947482026456,486.09749718919113,290.26133786350306
PPG4,21,278.2531264796408,185.45745595566743,421.18164343013086,453.8588085542625,489.945156226251,293.932701072534
PPG4,22,276.8746679778643,185.2284534719913,421.5238335006506,454.9075742039687,471.0961465606271,273.1277754807038
PPG4,23,275.99055404366163,184.7983199742491,422.9240574462376,455.1572453421719,454.2656711512031,252.8525596473304
PPG4,24,273.47330412454045,182.1659742444374,421.9615057352336,456.3181734619658,447.8989124437067,241.52842040006053
PPG4,25,271.72480376017245,179.29356350800833,420.2634275502192,455.6698896051647,437.9700192601597,221.1089755577281
PPG4,26,267.6261872714888,176.3305157201804,420.3319364905597,452.4516191025585,437.2660729264248,220.7028533471015
PPG4,27,264.826870027697,175.3985847390728,415.7438710704101,450.1651087209686,454.6485375765453,256.83680061532107
PPG4,28,263.66288481159324,174.76544455256698,409.132212490542,449.61417990300487,453.6587698350025,256.09393543485766
PPG4,29,262.2810359776051,174.86603316859788,407.60899927885714,448.57706014284855,454.8157196571837,259.4521672958723
PPG4,30,260.5750541179614,173.53675971727637,423.2486301953147,447.5903455346194,455.7967425407634,261.92608937988643
PPG4,31,259.43904595008775,173.80786582162304,405.4225083821093,451.7776451909561,454.44506868911134,260.3826662829673
PPG4,32,259.0360245825565,174.1363030523368,406.7336677809818,455.2317435484565,454.4066336791774,260.7929454420819
PPG4,33,258.5340130396179,173.27100059937084,411.8751302873319,458.35713561401866,458.4868973056484,267.67290023419696
PPG4,34,256.9598729887508,173.39867765713922,413.860159954984,463.4377843591551,460.2470497772893,270.0023048734486
PPG4,35,255.6338160145097,172.56190572410972,418.6094664781407,466.21962523284833,463.8545053811794,278.29847798367103
PPG4,36,255.2195733522184,171.0982070510792,421.8928806714789,469.9916278384272,463.783155618202,275.8515312836425
PPG4,37,255.90867766058764,168.08239029700678,425.329295154535,472.76040087840266,462.3499321190988,270.5867889225681
PPG5,1,331.083685993402,99.66782589384276,254.6251976915095,392.4515928365008,182.9488439238769,224.49633495142203
PPG5,2,329.3085875810912,100.55930759164497,253.6146362065316,394.04194723624767,183.18409180527075,226.09597228077527
PPG5,3,328.98636029457293,100.74418197643112,255.51750546020023,395.40597165501,182.8578097934081,227.2703979308686
PPG5,4,329.54455249240823,101.75000690457176,254.9865845134093,395.2296124043684,182.4612176298972,228.81129875410187
PPG5,5,329.4874941925476,101.495553277805,255.03116160388944,396.0060178803419,182.3406615800564,226.9159406638489
PPG5,6,329.3606177012645,103.44181051152788,255.4986641533946,398.4405763486355,181.1044422725528,229.84481151440923
PPG5,7,328.4462833916383,102.97231135686444,252.0142355045955,399.1016415839263,180.2598071625949,230.61040240704472
PPG5,8,327.99677115552834,103.27519932754704,251.5483906682589,401.1327931919228,179.41735471512297,231.3316341588384
PPG5,9,327.9989358375569,104.01241936443192,251.5565865847596,403.47879933337407,178.04575528427122,231.72781350856096
PPG5,10,326.9974069977048,103.8143683417942,249.4608290434603,405.4057841259924,177.04184695373098,233.21178318318368
PPG5,11,326.352296483417,102.36313842188824,248.0234198295211,406.8974192498382,175.61744518832955,232.64515130836944
PPG5,12,327.4991105419637,101.51988901559176,249.7476901088749,409.1917095638415,174.10229435673577,232.17173821738865
PPG5,13,325.0141099586684,102.04173848615952,246.4056200092513,410.81839286590207,172.15103635703375,233.0924572943812
PPG5,14,326.5123566028796,102.38404794251642,245.2769579105429,413.30316417725527,171.38635792501913,232.3857745110752
PPG5,15,326.31638782041307,100.93525324469542,245.3603081084642,415.05120618042713,170.3213515185726,233.45782880080367
PPG5,16,327.64028258057414,100.34084189779983,244.01553493433428,416.2805645187474,168.6908723415795,232.6760127275976
PPG5,17,327.3264189306927,98.68400437383777,244.9365355358831,418.8514574034304,168.858251056497,233.1159225232381
PPG5,18,326.3364064644071,98.95549984780573,242.72209960133188,420.6745247164882,165.7383969482996,235.8629648508264
PPG5,19,326.2119588888581,97.63928083067634,243.18128808864708,422.32613404376656,164.1710433940342,236.1779231142293
PPG5,20,327.0805635243434,96.13236839370626,242.6719898354697,423.7759995328022,163.71557724574532,235.1423781804808
PPG5,21,326.8638740552052,94.2403064030128,242.52829088422948,423.0857649750558,163.3195284175792,233.3030021978577
PPG5,22,325.3009530739904,93.23217690375026,243.324418901663,425.9617004736573,161.27757574591988,235.2873479524636
PPG5,23,324.16906319057176,91.43560467952062,242.16067804864096,426.42585807018406,160.0462724470322,235.95016164160893
PPG5,24,323.6243858032572,89.22797063663302,241.0206637421649,427.0276588221144,158.65612999368778,234.7136177656603
